model,image,recall,gt_count,pred_count
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00610.jpg,1.0,12,12
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00630.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00640.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00650.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00660.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00670.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00690.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00700.jpg,1.0,11,12
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00840.jpg,1.0,12,12
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00910.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00920.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_3r5hYvcN_00990.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01010.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01020.jpg,1.0,7,8
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01030.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01040.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01050.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01060.jpg,1.0,9,10
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01070.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01110.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01130.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01140.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01170.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01180.jpg,1.0,8,9
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01230.jpg,1.0,12,12
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01250.jpg,1.0,12,12
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01290.jpg,1.0,10,11
../yolo_finetuned.pt,game_20251122_3r5hYvcN_01320.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251122_45OhyXZV_00010.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251122_45OhyXZV_00020.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251122_45OhyXZV_00030.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251122_45OhyXZV_00050.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251122_45OhyXZV_00060.jpg,1.0,2,3
../yolo_finetuned.pt,game_20251122_45OhyXZV_00070.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251122_45OhyXZV_00080.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251122_45OhyXZV_00090.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251122_45OhyXZV_00110.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251122_45OhyXZV_00120.jpg,1.0,4,5
../yolo_finetuned.pt,game_20251122_45OhyXZV_00130.jpg,1.0,4,5
../yolo_finetuned.pt,game_20251122_45OhyXZV_00160.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_45OhyXZV_00170.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_45OhyXZV_00180.jpg,1.0,6,7
../yolo_finetuned.pt,game_20251122_45OhyXZV_00190.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_45OhyXZV_00230.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251122_45OhyXZV_00270.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251122_45OhyXZV_00310.jpg,1.0,8,9
../yolo_finetuned.pt,game_20251122_45OhyXZV_00360.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_45OhyXZV_00420.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_45OhyXZV_00440.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251122_45OhyXZV_00460.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_45OhyXZV_00470.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_45OhyXZV_00500.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251122_45OhyXZV_00650.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00010.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00020.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00030.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00040.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00050.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00060.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00090.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00100.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00120.jpg,1.0,6,7
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00150.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00160.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00170.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00190.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00200.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00240.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00270.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00280.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00300.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00310.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00370.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00410.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00420.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00430.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00450.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00480.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00490.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00500.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00520.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00560.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00570.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00590.jpg,1.0,11,12
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00600.jpg,1.0,12,12
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00680.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00690.jpg,1.0,10,11
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00740.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00790.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_BPrP-O6-_00800.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251122_eTgKPtO6_00010.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251122_eTgKPtO6_00020.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251123_YuV80UEe_00010.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251123_YuV80UEe_00020.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251123_YuV80UEe_00050.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_YuV80UEe_00060.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_YuV80UEe_00090.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251123_YuV80UEe_00100.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251123_YuV80UEe_00120.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251123_YuV80UEe_00150.jpg,1.0,13,13
../yolo_finetuned.pt,game_20251123_YuV80UEe_00160.jpg,1.0,13,13
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00010.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00020.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00030.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00060.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00070.jpg,1.0,3,4
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00080.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00110.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00120.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00150.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00170.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00180.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00190.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00200.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00210.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00220.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00230.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00320.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00330.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00360.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00370.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00510.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00520.jpg,1.0,10,11
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00600.jpg,1.0,11,12
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00620.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00630.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00660.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00680.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00800.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00810.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00820.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00830.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00850.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00870.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00880.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00970.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_00980.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01010.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01030.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01080.jpg,1.0,12,12
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01180.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01190.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01230.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01250.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01270.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01280.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01290.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01320.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01330.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01340.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01360.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01380.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01400.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01420.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01430.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01440.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01470.jpg,1.0,6,7
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01480.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01490.jpg,1.0,6,7
../yolo_finetuned.pt,game_20251123_ZdfVZjWd_01510.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_bbaOqSSC_00010.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251123_bbaOqSSC_00030.jpg,1.0,2,3
../yolo_finetuned.pt,game_20251123_bbaOqSSC_00050.jpg,1.0,2,3
../yolo_finetuned.pt,game_20251123_bbaOqSSC_00060.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251123_bbaOqSSC_00070.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251123_bbaOqSSC_00090.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251123_bbaOqSSC_00100.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251123_bbaOqSSC_00110.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00010.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00030.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00040.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00050.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00060.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00090.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00100.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00120.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00130.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00140.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00150.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00180.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00230.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251123_dU9tYOKy_00240.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00010.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00020.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00050.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00110.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00120.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00130.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00140.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00150.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00160.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00170.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00230.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00250.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00380.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00390.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00400.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00450.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00510.jpg,1.0,13,13
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00530.jpg,1.0,14,14
../yolo_finetuned.pt,game_20251125_7nKDMoXj_00690.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00020.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00030.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00050.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00090.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00100.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00140.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00150.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00290.jpg,1.0,14,14
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00300.jpg,1.0,14,14
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00330.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00420.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00440.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00460.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00500.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00510.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00530.jpg,1.0,12,12
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00550.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00560.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00570.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00580.jpg,1.0,12,12
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00620.jpg,1.0,15,15
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00630.jpg,1.0,16,16
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00640.jpg,1.0,16,17
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00710.jpg,1.0,14,14
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00770.jpg,1.0,14,14
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00780.jpg,1.0,13,14
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00790.jpg,1.0,12,12
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00810.jpg,1.0,12,12
../yolo_finetuned.pt,game_20251125_gE-cCnMC_00830.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251129_55nbwf0n_00010.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251129_55nbwf0n_00020.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251129_55nbwf0n_00030.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251129_55nbwf0n_00040.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251129_55nbwf0n_00050.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251129_55nbwf0n_00060.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251129_55nbwf0n_00070.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251129_55nbwf0n_00080.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251129_55nbwf0n_00090.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251129_55nbwf0n_00100.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251129_55nbwf0n_00110.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251129_55nbwf0n_00120.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251129_55nbwf0n_00130.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251129_55nbwf0n_00170.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_55nbwf0n_00200.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_55nbwf0n_00210.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_55nbwf0n_00230.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_55nbwf0n_00250.jpg,1.0,8,9
../yolo_finetuned.pt,game_20251129_55nbwf0n_00260.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_55nbwf0n_00290.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_55nbwf0n_00350.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251129_55nbwf0n_00400.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251129_55nbwf0n_00410.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251129_55nbwf0n_00460.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251129_55nbwf0n_00520.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_55nbwf0n_00530.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_55nbwf0n_00540.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251129_55nbwf0n_00550.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_55nbwf0n_00560.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_55nbwf0n_00610.jpg,1.0,13,13
../yolo_finetuned.pt,game_20251129_55nbwf0n_00630.jpg,1.0,15,15
../yolo_finetuned.pt,game_20251129_55nbwf0n_00640.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251129_55nbwf0n_00650.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_55nbwf0n_00710.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00010.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00030.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00040.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00050.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00060.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00070.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00090.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00120.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00130.jpg,1.0,10,10
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00140.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00150.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00190.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00200.jpg,1.0,11,11
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00290.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00300.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00320.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00330.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00350.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00370.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00380.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00390.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00400.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00410.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00420.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00520.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00530.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00540.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00550.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00570.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00580.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00590.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00650.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00670.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00710.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00720.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00730.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00740.jpg,1.0,9,9
../yolo_finetuned.pt,game_20251129_5nuUyz7w_00750.jpg,1.0,8,9
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00010.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00030.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00040.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00050.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00060.jpg,1.0,3,3
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00070.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00080.jpg,1.0,4,4
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00110.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00120.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00130.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00140.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00150.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00160.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_8hhEMAvO_00170.jpg,1.0,7,7
../yolo_finetuned.pt,game_20251129_TsYo1AaH_00010.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251129_TsYo1AaH_00020.jpg,1.0,1,1
../yolo_finetuned.pt,game_20251129_TsYo1AaH_00040.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251129_TsYo1AaH_00050.jpg,1.0,2,2
../yolo_finetuned.pt,game_20251129_TsYo1AaH_00090.jpg,1.0,5,5
../yolo_finetuned.pt,game_20251129_TsYo1AaH_00110.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_TsYo1AaH_00120.jpg,1.0,6,6
../yolo_finetuned.pt,game_20251129_TsYo1AaH_00200.jpg,1.0,8,8
../yolo_finetuned.pt,game_20251129_TsYo1AaH_00210.jpg,1.0,7,7
